timestamp,valor,datahora
1756019481087,23.4,24/08/2025 04:11
1756019482254,23.4,24/08/2025 04:11
1756019491079,23.3,24/08/2025 04:11
1756019492265,23.3,24/08/2025 04:11
1756019501087,23.4,24/08/2025 04:11
1756019502272,23.4,24/08/2025 04:11
1756019511076,23.4,24/08/2025 04:11
1756019512531,23.4,24/08/2025 04:11
1756019521082,23.3,24/08/2025 04:12
1756019522265,23.3,24/08/2025 04:12
1756019531076,23.3,24/08/2025 04:12
1756019532466,23.3,24/08/2025 04:12
1756019541093,23.4,24/08/2025 04:12
1756019542272,23.4,24/08/2025 04:12
1756019551061,23.4,24/08/2025 04:12
1756019552581,23.4,24/08/2025 04:12
1756019561085,23.4,24/08/2025 04:12
1756019562260,23.4,24/08/2025 04:12
1756019571063,23.3,24/08/2025 04:12
1756019572255,23.3,24/08/2025 04:12
1756019581063,23.4,24/08/2025 04:13
1756019582591,23.4,24/08/2025 04:13
1756019591091,23.3,24/08/2025 04:13
1756019601070,23.4,24/08/2025 04:13
1756019602272,23.4,24/08/2025 04:13
1756019611065,23.4,24/08/2025 04:13
1756019612363,23.4,24/08/2025 04:13
1756019621262,23.4,24/08/2025 04:13
1756019631262,23.3,24/08/2025 04:13
1756019641262,23.3,24/08/2025 04:14
1756019651267,23.4,24/08/2025 04:14
1756019661267,23.3,24/08/2025 04:14
1756019671263,23.4,24/08/2025 04:14
1756019681260,23.3,24/08/2025 04:14
1756019691270,23.3,24/08/2025 04:14
1756019701273,23.4,24/08/2025 04:15
1756019711283,23.4,24/08/2025 04:15
1756019721291,23.4,24/08/2025 04:15
1756019731268,23.4,24/08/2025 04:15
1756019741269,23.4,24/08/2025 04:15
1756019751273,23.3,24/08/2025 04:15
1756019761257,23.3,24/08/2025 04:16
1756019771258,23.4,24/08/2025 04:16
1756019781268,23.4,24/08/2025 04:16
1756019791285,23.3,24/08/2025 04:16
1756019801275,23.4,24/08/2025 04:16
1756019811258,23.3,24/08/2025 04:16
1756019821272,23.5,24/08/2025 04:17
1756019831256,23.4,24/08/2025 04:17
1756019841270,23.4,24/08/2025 04:17
1756019851254,23.4,24/08/2025 04:17
1756019861268,23.4,24/08/2025 04:17
1756019871265,23.4,24/08/2025 04:17
1756019881270,23.3,24/08/2025 04:18
1756019891278,23.4,24/08/2025 04:18
1756019901278,23.3,24/08/2025 04:18
1756019911271,23.4,24/08/2025 04:18
1756019921252,23.3,24/08/2025 04:18
1756019931269,23.4,24/08/2025 04:18
1756019941272,23.4,24/08/2025 04:19
1756019951273,23.3,24/08/2025 04:19
1756019961277,23.4,24/08/2025 04:19
1756019971266,23.4,24/08/2025 04:19
1756019981274,23.4,24/08/2025 04:19
1756019991279,23.4,24/08/2025 04:19
1756020001269,23.3,24/08/2025 04:20
1756020011265,23.4,24/08/2025 04:20
1756020021271,23.4,24/08/2025 04:20
1756020031266,23.3,24/08/2025 04:20
1756020041268,23.3,24/08/2025 04:20
1756020051274,23.5,24/08/2025 04:20
1756020061253,23.3,24/08/2025 04:21
1756020071258,23.4,24/08/2025 04:21
1756020081259,23.4,24/08/2025 04:21
1756020091269,23.4,24/08/2025 04:21
1756020101261,23.4,24/08/2025 04:21
1756020111289,23.3,24/08/2025 04:21
1756020121273,23.4,24/08/2025 04:22
1756020131369,23.4,24/08/2025 04:22
1756020141377,23.3,24/08/2025 04:22
1756020151263,23.4,24/08/2025 04:22
1756020161260,23.4,24/08/2025 04:22
1756020171271,23.3,24/08/2025 04:22
1756020181269,23.4,24/08/2025 04:23
1756020191268,23.4,24/08/2025 04:23
1756020201268,23.3,24/08/2025 04:23
1756020211258,23.3,24/08/2025 04:23
1756020221268,23.3,24/08/2025 04:23
1756020231291,23.4,24/08/2025 04:23
1756020241276,23.3,24/08/2025 04:24
1756020251263,23.4,24/08/2025 04:24
1756020261260,23.3,24/08/2025 04:24
1756020271272,23.4,24/08/2025 04:24
1756020281259,23.3,24/08/2025 04:24
1756020291265,23.3,24/08/2025 04:24
1756020301276,23.4,24/08/2025 04:25
1756020311272,23.3,24/08/2025 04:25
1756020321278,23.4,24/08/2025 04:25
1756020331268,23.2,24/08/2025 04:25
1756020341287,23.4,24/08/2025 04:25
1756020351255,23.3,24/08/2025 04:25
1756020361255,23.3,24/08/2025 04:26
1756020371267,23.3,24/08/2025 04:26
1756020381253,23.2,24/08/2025 04:26
1756020391263,23.3,24/08/2025 04:26
1756020401286,23.3,24/08/2025 04:26
1756020411258,23.3,24/08/2025 04:26
1756020421263,23.3,24/08/2025 04:27
1756020431251,23.3,24/08/2025 04:27
1756020441262,23.3,24/08/2025 04:27
1756020451253,23.2,24/08/2025 04:27
1756020461257,23.3,24/08/2025 04:27
1756020471275,23.2,24/08/2025 04:27
1756020481259,23.3,24/08/2025 04:28
1756020491253,23.3,24/08/2025 04:28
1756020501273,23.3,24/08/2025 04:28
1756020511265,23.3,24/08/2025 04:28
1756020521268,23.2,24/08/2025 04:28
1756020531314,23.3,24/08/2025 04:28
1756020541332,23.2,24/08/2025 04:29
1756020551448,23.2,24/08/2025 04:29
1756020561415,23.2,24/08/2025 04:29
1756020571270,23.2,24/08/2025 04:29
1756020581257,23.2,24/08/2025 04:29
1756020591272,23.2,24/08/2025 04:29
1756020601261,23.3,24/08/2025 04:30
1756020611284,23.1,24/08/2025 04:30
1756020621257,23.2,24/08/2025 04:30
1756020631277,23.3,24/08/2025 04:30
1756020641272,23.2,24/08/2025 04:30
1756020651262,23.3,24/08/2025 04:30
1756020661289,23.2,24/08/2025 04:31
1756020671260,23.2,24/08/2025 04:31
1756020681268,23.2,24/08/2025 04:31
1756020691271,23.1,24/08/2025 04:31
1756020701255,23.1,24/08/2025 04:31
1756020711264,23.2,24/08/2025 04:31
1756020721265,23.2,24/08/2025 04:32
1756020731266,23.1,24/08/2025 04:32
1756020741262,23.2,24/08/2025 04:32
1756020751262,23.2,24/08/2025 04:32
1756020761272,23.2,24/08/2025 04:32
1756020771273,23.2,24/08/2025 04:32
1756020781453,23.2,24/08/2025 04:33
1756020791272,23.3,24/08/2025 04:33
1756020801264,23.2,24/08/2025 04:33
1756020811274,23.2,24/08/2025 04:33
1756020821268,23.2,24/08/2025 04:33
1756020831260,23.1,24/08/2025 04:33
1756020841257,23.1,24/08/2025 04:34
1756020851267,23.2,24/08/2025 04:34
1756020861263,23.2,24/08/2025 04:34
